source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
Basal-P,FIB-P,Wnt10a,FZD1_LRP6,0.0009382922835636316,0.0,WNT10A_FZD1_LRP6,Wnt10a  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal,Wnt10a,FZD10_LRP6,0.0034700656334380902,0.0,WNT10A_FZD10_LRP6,Wnt10a  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt10a,FZD10_LRP6,0.004232802119682763,0.0,WNT10A_FZD10_LRP6,Wnt10a  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt10a,FZD10_LRP6,0.002051113154383418,0.0,WNT10A_FZD10_LRP6,Wnt10a  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal,Wnt10a,FZD10_LRP6,0.0029361630718486367,0.0,WNT10A_FZD10_LRP6,Wnt10a  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt10a,FZD10_LRP6,0.0035824802950755576,0.0,WNT10A_FZD10_LRP6,Wnt10a  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt10a,FZD10_LRP6,0.00173440246535941,0.0,WNT10A_FZD10_LRP6,Wnt10a  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt10a,FZD2_LRP6,0.0014816894959900242,0.0,WNT10A_FZD2_LRP6,Wnt10a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-A,Wnt10a,FZD2_LRP6,0.0009574018882160549,0.0,WNT10A_FZD2_LRP6,Wnt10a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-P,Wnt10a,FZD2_LRP6,0.002168826587211217,0.0,WNT10A_FZD2_LRP6,Wnt10a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,MELA,Wnt10a,FZD2_LRP6,0.0015283284119872583,0.0,WNT10A_FZD2_LRP6,Wnt10a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Muscle,Wnt10a,FZD2_LRP6,0.0014485029283866629,0.0,WNT10A_FZD2_LRP6,Wnt10a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt10a,FZD2_LRP6,0.0024463596730718577,0.0,WNT10A_FZD2_LRP6,Wnt10a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt10a,FZD2_LRP6,0.0012529165300441056,0.0,WNT10A_FZD2_LRP6,Wnt10a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-A,Wnt10a,FZD2_LRP6,0.0008102306890339753,0.0,WNT10A_FZD2_LRP6,Wnt10a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-P,Wnt10a,FZD2_LRP6,0.0018351384491802137,0.0,WNT10A_FZD2_LRP6,Wnt10a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,MELA,Wnt10a,FZD2_LRP6,0.0012924137018372394,0.0,WNT10A_FZD2_LRP6,Wnt10a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Muscle,Wnt10a,FZD2_LRP6,0.0012247350634174339,0.0,WNT10A_FZD2_LRP6,Wnt10a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt10a,FZD2_LRP6,0.002068808173104938,0.0,WNT10A_FZD2_LRP6,Wnt10a  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,MELA,Wnt10a,FZD3_LRP6,0.001521937616554399,0.0,WNT10A_FZD3_LRP6,Wnt10a  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,MELA,Wnt10a,FZD3_LRP6,0.001287006542866652,0.0,WNT10A_FZD3_LRP6,Wnt10a  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal,Wnt10a,FZD6_LRP6,0.0018056511018308824,0.0,WNT10A_FZD6_LRP6,Wnt10a  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt10a,FZD6_LRP6,0.0018282125069979769,0.0,WNT10A_FZD6_LRP6,Wnt10a  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt10a,FZD6_LRP6,0.00231358251664792,0.0,WNT10A_FZD6_LRP6,Wnt10a  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal,Wnt10a,FZD6_LRP6,0.00152701117164357,0.0,WNT10A_FZD6_LRP6,Wnt10a  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt10a,FZD6_LRP6,0.0015461115728422526,0.0,WNT10A_FZD6_LRP6,Wnt10a  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt10a,FZD6_LRP6,0.0019564627659037826,0.0,WNT10A_FZD6_LRP6,Wnt10a  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,FIB-A,Wnt2,FZD1_LRP6,3.899220287469323e-05,0.0,WNT2_FZD1_LRP6,Wnt2  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,FIB-P,Wnt2,FZD1_LRP6,8.951568284786969e-05,0.0,WNT2_FZD1_LRP6,Wnt2  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,Basal,Wnt2,FZD10_LRP6,0.00028066477006856807,0.0,WNT2_FZD10_LRP6,Wnt2  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,Basal-P,Wnt2,FZD10_LRP6,0.0003427648347092118,0.0,WNT2_FZD10_LRP6,Wnt2  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,Spinious,Wnt2,FZD10_LRP6,0.00016540633025699828,0.0,WNT2_FZD10_LRP6,Wnt2  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,Basal-P,Wnt2,FZD2_LRP6,0.00011949260075175969,0.0,WNT2_FZD2_LRP6,Wnt2  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,FIB-A,Wnt2,FZD2_LRP6,7.749490530895724e-05,0.0,WNT2_FZD2_LRP6,Wnt2  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,FIB-P,Wnt2,FZD2_LRP6,0.00017542116794437367,0.0,WNT2_FZD2_LRP6,Wnt2  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,MELA,Wnt2,FZD2_LRP6,0.00012327963486588085,0.0,WNT2_FZD2_LRP6,Wnt2  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,Muscle,Wnt2,FZD2_LRP6,0.00011676456297769144,0.0,WNT2_FZD2_LRP6,Wnt2  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,Spinious,Wnt2,FZD2_LRP6,0.00019736200937743912,0.0,WNT2_FZD2_LRP6,Wnt2  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,MELA,Wnt2,FZD3_LRP6,0.00012276289249604487,0.0,WNT2_FZD3_LRP6,Wnt2  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,Basal,Wnt2,FZD6_LRP6,0.0001456852788818573,0.0,WNT2_FZD6_LRP6,Wnt2  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,Basal-P,Wnt2,FZD6_LRP6,0.00014751454796728676,0.0,WNT2_FZD6_LRP6,Wnt2  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-A,Spinious,Wnt2,FZD6_LRP6,0.0001866240099086399,0.0,WNT2_FZD6_LRP6,Wnt2  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-A,Wnt3,FZD1_LRP6,0.0005269014329040891,0.0,WNT3_FZD1_LRP6,Wnt3  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-P,Wnt3,FZD1_LRP6,0.0012100884075737098,0.0,WNT3_FZD1_LRP6,Wnt3  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-A,Wnt3,FZD1_LRP6,0.0005456049282093863,0.0,WNT3_FZD1_LRP6,Wnt3  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-P,Wnt3,FZD1_LRP6,0.001253074985112188,0.0,WNT3_FZD1_LRP6,Wnt3  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal,Wnt3,FZD10_LRP6,0.0037833263783391678,0.0,WNT3_FZD10_LRP6,Wnt3  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt3,FZD10_LRP6,0.004614170736920863,0.0,WNT3_FZD10_LRP6,Wnt3  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt3,FZD10_LRP6,0.0022371813789060085,0.0,WNT3_FZD10_LRP6,Wnt3  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal,Wnt3,FZD10_LRP6,0.003916985855773272,0.0,WNT3_FZD10_LRP6,Wnt3  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt3,FZD10_LRP6,0.004776754121095285,0.0,WNT3_FZD10_LRP6,Wnt3  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt3,FZD10_LRP6,0.002316735853803815,0.0,WNT3_FZD10_LRP6,Wnt3  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt3,FZD2_LRP6,0.001616091218119491,0.0,WNT3_FZD2_LRP6,Wnt3  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-A,Wnt3,FZD2_LRP6,0.0010437241008229054,0.0,WNT3_FZD2_LRP6,Wnt3  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-P,Wnt3,FZD2_LRP6,0.002364612611196441,0.0,WNT3_FZD2_LRP6,Wnt3  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,MELA,Wnt3,FZD2_LRP6,0.0016669130966486592,0.0,WNT3_FZD2_LRP6,Wnt3  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Muscle,Wnt3,FZD2_LRP6,0.0015799897657221439,0.0,WNT3_FZD2_LRP6,Wnt3  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt3,FZD2_LRP6,0.002668131450882905,0.0,WNT3_FZD2_LRP6,Wnt3  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt3,FZD2_LRP6,0.0016735534374552202,0.0,WNT3_FZD2_LRP6,Wnt3  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-A,Wnt3,FZD2_LRP6,0.0010805358458669382,0.0,WNT3_FZD2_LRP6,Wnt3  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-P,Wnt3,FZD2_LRP6,0.0024481480204549474,0.0,WNT3_FZD2_LRP6,Wnt3  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,MELA,Wnt3,FZD2_LRP6,0.0017261550708339447,0.0,WNT3_FZD2_LRP6,Wnt3  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Muscle,Wnt3,FZD2_LRP6,0.0016362230715102016,0.0,WNT3_FZD2_LRP6,Wnt3  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt3,FZD2_LRP6,0.002762923686960914,0.0,WNT3_FZD2_LRP6,Wnt3  - (Fzd2+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,MELA,Wnt3,FZD3_LRP6,0.0016599450913164422,0.0,WNT3_FZD3_LRP6,Wnt3  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,MELA,Wnt3,FZD3_LRP6,0.001718940736253383,0.0,WNT3_FZD3_LRP6,Wnt3  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal,Wnt3,FZD6_LRP6,0.0019693163523194467,0.0,WNT3_FZD6_LRP6,Wnt3  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt3,FZD6_LRP6,0.0019939062380095306,0.0,WNT3_FZD6_LRP6,Wnt3  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt3,FZD6_LRP6,0.002523365679158956,0.0,WNT3_FZD6_LRP6,Wnt3  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal,Wnt3,FZD6_LRP6,0.00203926769939277,0.0,WNT3_FZD6_LRP6,Wnt3  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt3,FZD6_LRP6,0.002064721573899565,0.0,WNT3_FZD6_LRP6,Wnt3  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt3,FZD6_LRP6,0.0026130423401930394,0.0,WNT3_FZD6_LRP6,Wnt3  - (Fzd6+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-A,Wnt4,FZD1_LRP6,0.0005678319784039613,0.0,WNT4_FZD1_LRP6,Wnt4  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,FIB-P,Wnt4,FZD1_LRP6,0.0013041460788703854,0.0,WNT4_FZD1_LRP6,Wnt4  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-A,Wnt4,FZD1_LRP6,0.0006606968928736461,0.0,WNT4_FZD1_LRP6,Wnt4  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,FIB-P,Wnt4,FZD1_LRP6,0.0015175886852192473,0.0,WNT4_FZD1_LRP6,Wnt4  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,FIB-A,Wnt4,FZD1_LRP6,0.00015034864483915299,0.0,WNT4_FZD1_LRP6,Wnt4  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,FIB-P,Wnt4,FZD1_LRP6,0.00034516532397707697,0.0,WNT4_FZD1_LRP6,Wnt4  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,FIB-A,Wnt4,FZD1_LRP6,0.0005051975105814121,0.0,WNT4_FZD1_LRP6,Wnt4  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Spinious,FIB-P,Wnt4,FZD1_LRP6,0.0011600400943817576,0.0,WNT4_FZD1_LRP6,Wnt4  - (Fzd1+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal,Wnt4,FZD10_LRP6,0.004076100212207529,0.0,WNT4_FZD10_LRP6,Wnt4  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Basal-P,Wnt4,FZD10_LRP6,0.0049704864727434924,0.0,WNT4_FZD10_LRP6,Wnt4  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal,Spinious,Wnt4,FZD10_LRP6,0.002411216940883029,0.0,WNT4_FZD10_LRP6,Wnt4  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal,Wnt4,FZD10_LRP6,0.004739547903654025,0.0,WNT4_FZD10_LRP6,Wnt4  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Basal-P,Wnt4,FZD10_LRP6,0.005777381906398405,0.0,WNT4_FZD10_LRP6,Wnt4  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
Basal-P,Spinious,Wnt4,FZD10_LRP6,0.0028062558680584607,0.0,WNT4_FZD10_LRP6,Wnt4  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,Basal,Wnt4,FZD10_LRP6,0.0010821048437715238,0.0,WNT4_FZD10_LRP6,Wnt4  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
FIB-B,Basal-P,Wnt4,FZD10_LRP6,0.001321464191799412,0.0,WNT4_FZD10_LRP6,Wnt4  - (Fzd10+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147
